source_relation,amazon_order_id,marketplace_id,replaced_order_id,seller_order_id,buyer_info_purchase_order_number,purchase_date,sales_channel,order_channel,order_type,order_status,payment_method,order_total_amount,order_total_currency_code,promise_response_due_date,last_update_date,latest_delivery_date,latest_ship_date,number_of_items_shipped,number_of_items_unshipped,earliest_delivery_date,earliest_ship_date,easy_ship_shipment_status,electronic_invoice_status,fulfillment_channel,fulfillment_supply_source_id,has_regulated_items,is_access_point_order,is_business_order,is_estimated_ship_date_set,is_global_express_enabled,is_iba,is_ispu,is_premium_order,is_prime,is_replacement_order,is_sold_by_ab,ship_service_level,shipment_service_level_category,automated_shipping_setting_automated_carrier,automated_shipping_setting_automated_ship_method,automated_shipping_setting_has_automated_shipping_settings,default_ship_from_location_address_line_1,default_ship_from_location_address_line_2,default_ship_from_location_address_line_3,default_ship_from_location_address_type,default_ship_from_location_city,default_ship_from_location_country_code,default_ship_from_location_county,default_ship_from_location_district,default_ship_from_location_municipality,default_ship_from_location_name,default_ship_from_location_phone,default_ship_from_location_postal_code,default_ship_from_location_state_or_region,shipping_address_address_type,shipping_address_city,shipping_address_country_code,shipping_address_county,shipping_address_district,shipping_address_municipality,shipping_address_postal_code,shipping_address_state_or_region,methods,count_order_items,total_item_price_amount,item_price_currency_code,total_item_tax_amount,item_tax_currency_code,total_shipping_discount_amount,shipping_discount_currency_code,total_shipping_discount_tax_amount,shipping_discount_tax_currency_code,total_shipping_price_amount,shipping_price_currency_code,total_shipping_tax_amount,shipping_tax_currency_code,total_promotion_discount_amount,promotion_discount_currency_code,total_promotion_discount_tax_amount,promotion_discount_tax_currency_code,count_promotions_used
amazon_selling_partner.public,ORDER00129,MPIDRANDOM,REPLACED_ORDER_1742,SELLER_ORDER_3388,PO-3115,2025-11-01 00:00:14,Amazon.de,Amazon.de,LongLeadTimeOrder,Unfulfillable,GC,3218.560000,USD,2025-01-28 18:11:28,2025-12-11 00:00:14,2025-01-30 00:00:00,2025-02-12 00:00:00,3,1,2025-02-03 00:00:28.112,2025-01-20 00:00:28.112,PendingPickUp,NotRequired,AFN,Source-13,f,f,f,t,f,t,t,t,f,f,f,Standard,NextDay,UPS,Expedited,f,Default Location,Shipping Address Placeholder,,,New York,USA,,,,Waystar Royco,,,,,Buttersburg,,,,,,CA,,1,310.090000,USD,24.360000,,6.430000,USD,0.660000,USD,10.820000,USD,4.530000,USD,10.050000,USD,3.850000,USD,
amazon_selling_partner.public,ORDER00130,MPIDRANDOM,REPLACED_ORDER_6603,SELLER_ORDER_9658,PO-1348,2025-10-12 00:00:14,Amazon.de,Amazon.de,StandardOrder,Unshipped,COD,2283.790000,USD,2025-02-02 18:11:28,2025-12-22 00:00:14,2025-02-05 00:00:00,2025-02-09 00:00:00,3,2,2025-01-31 00:00:28.112,2025-01-24 00:00:28.112,PickedUp,Accepted,MFN,Source-77,f,f,f,t,f,f,f,f,f,t,t,Expedited,Expedited,FedEx,Two-Day,t,Default Location,Shipping Address Placeholder,,,New York,USA,New York,,,Waystar Royco,,,,,Buttersburg,,,,,90210,CA,,2,673.360000,USD,54.410000,,9.880000,USD,1.340000,USD,27.830000,USD,5.600000,USD,36.490000,USD,-3001.850000,USD,
amazon_selling_partner.public,ORDER00131,MPIDRANDOM,REPLACED_ORDER_7566,SELLER_ORDER_7721,PO-7907,2025-10-02 00:00:14,Amazon.ca,Amazon.ca,Preorder,Canceled,Invoice,3125.870000,USD,2025-01-30 18:11:28,2025-11-30 00:00:14,2025-02-06 00:00:00,2025-02-07 00:00:00,8,2,2025-02-01 00:00:28.112,2025-01-20 00:00:28.112,PendingPickUp,NotFound,AFN,Source-80,f,f,f,t,t,t,f,t,t,f,f,Same-Day,SameDay,DHL,Same-Day,t,Default Location,Shipping Address Placeholder,,,New York,USA,New York,,,Waystar Royco,,,,,Buttersburg,,,,,90210,CA,,2,655.790000,USD,27.770000,,10.410000,USD,3.160000,USD,20.610000,USD,2.850000,USD,28.530000,USD,3.800000,USD,
amazon_selling_partner.public,ORDER00132,MPIDRANDOM,REPLACED_ORDER_9763,SELLER_ORDER_8644,PO-6766,2025-12-25 00:00:14,Amazon.de,Amazon.com,BackOrder,Shipped,Invoice,2951.100000,USD,2025-01-28 18:11:28,2025-12-06 00:00:14,2025-02-02 00:00:00,2025-02-11 00:00:00,0,5,2025-02-05 00:00:28.112,2025-01-23 00:00:28.112,PickedUp,Errored,MFN,Source-47,t,t,f,f,f,f,f,t,f,f,t,Same-Day,SecondDay,USPS,Two-Day,t,Default Location,Shipping Address Placeholder,,,New York,USA,New York,,,Waystar Royco,,,,,Buttersburg,,,,,90210,,,1,185.450000,USD,20.690000,,6.610000,USD,0.860000,USD,17.200000,USD,1.160000,USD,3.150000,USD,2.230000,USD,
amazon_selling_partner.public,ORDER00133,MPIDRANDOM,REPLACED_ORDER_1154,SELLER_ORDER_9842,PO-4845,2025-10-19 00:00:14,Amazon.de,Amazon.ca,SourcingOnDemandOrder,Shipped,Invoice,1405.330000,USD,2025-01-29 18:11:28,2025-12-11 00:00:14,2025-02-07 00:00:00,2025-02-02 00:00:00,8,3,2025-02-07 00:00:28.112,2025-01-25 00:00:28.112,PickedUp,Accepted,AFN,Source-66,t,f,f,t,f,f,f,f,t,t,f,Standard,Standard,UPS,Standard,f,Default Location,Shipping Address Placeholder,,,New York,USA,New York,,,Waystar Royco,,,,,Buttersburg,,,,,,,,5,1119.990000,USD,122.360000,,13.950000,USD,4.990000,USD,36.400000,USD,16.330000,USD,31.380000,USD,11.220000,USD,
amazon_selling_partner.public,ORDER00134,MPIDRANDOM,REPLACED_ORDER_5018,SELLER_ORDER_6198,PO-2066,2025-10-01 00:00:14,Amazon.com,Amazon.de,StandardOrder,Pending,COD,3851.350000,USD,2025-02-02 18:11:28,2025-12-02 00:00:14,2025-02-02 00:00:00,2025-02-03 00:00:00,6,2,2025-01-30 00:00:28.112,2025-01-20 00:00:28.112,Delivered,Processing,MFN,Source-94,t,f,t,t,f,f,f,f,t,f,f,Standard,FreeEconomy,UPS,Same-Day,t,Default Location,Shipping Address Placeholder,,,New York,USA,New York,,,Waystar Royco,,,,,Buttersburg,,,,,90210,CA,,2,409.060000,USD,73.990000,,14.440000,USD,1.910000,USD,33.280000,USD,8.430000,USD,5.800000,USD,8.620000,USD,
amazon_selling_partner.public,ORDER00135,MPIDRANDOM,REPLACED_ORDER_6603,SELLER_ORDER_9207,PO-1348,2025-11-23 00:00:14,Amazon.de,Amazon.de,StandardOrder,Unshipped,COD,3925.910000,USD,2025-02-02 18:11:28,2025-12-20 00:00:14,2025-02-05 00:00:00,2025-02-09 00:00:00,4,2,2025-01-31 00:00:28.112,2025-01-24 00:00:28.112,PickedUp,Accepted,MFN,Source-77,f,f,f,t,f,f,f,f,f,t,t,Expedited,Expedited,FedEx,Two-Day,t,Default Location,Shipping Address Placeholder,,,New York,USA,New York,,,Waystar Royco,,,,,Buttersburg,,,,,90210,CA,,4,755.550000,USD,87.770000,,27.750000,USD,2.150000,USD,29.640000,USD,8.270000,USD,19.910000,USD,11.920000,USD,
amazon_selling_partner.public,ORDER00136,MPIDRANDOM,REPLACED_ORDER_3263,SELLER_ORDER_9631,PO-3854,2025-11-04 00:00:14,Amazon.com,Amazon.com,StandardOrder,Canceled,COD,388.850000,USD,2025-02-01 18:11:28,2025-12-17 00:00:14,2025-01-30 00:00:00,2025-02-12 00:00:00,5,2,2025-02-06 00:00:28.112,2025-01-25 00:00:28.112,Delivered,Accepted,MFN,Source-2,f,f,f,t,t,f,t,t,t,f,f,Two-Day,Expedited,USPS,Expedited,t,Default Location,Shipping Address Placeholder,,,New York,USA,New York,,,Waystar Royco,,,,,Buttersburg,,,,,90210,CA,,1,404.780000,USD,34.350000,,3.190000,USD,0.410000,USD,4.290000,USD,0.400000,USD,0.370000,USD,4.340000,USD,
amazon_selling_partner.public,ORDER00137,MPIDRANDOM,REPLACED_ORDER_6210,SELLER_ORDER_3331,PO-6568,2025-11-24 00:00:14,Amazon.ca,Amazon.ca,Preorder,InvoiceUnconfirmed,PointsAccount,1182.920000,USD,2025-02-01 18:11:28,2025-12-22 00:00:14,2025-01-29 00:00:00,2025-02-05 00:00:00,3,2,2025-02-04 00:00:28.112,2025-01-19 00:00:28.112,Delivered,NotFound,AFN,Source-38,t,f,t,f,t,t,f,t,f,t,t,Two-Day,Priority,UPS,Two-Day,t,Default Location,Shipping Address Placeholder,,,New York,USA,New York,,,Waystar Royco,,,,,Buttersburg,,,,,90210,CA,,5,1388.310000,USD,119.020000,,19.170000,USD,6.080000,USD,57.870000,USD,14.920000,USD,38.430000,USD,16.470000,USD,
amazon_selling_partner.public,ORDER00138,MPIDRANDOM,REPLACED_ORDER_9916,SELLER_ORDER_7752,PO-9644,2025-11-01 00:00:14,Amazon.ca,Amazon.de,LongLeadTimeOrder,InvoiceUnconfirmed,PointsAccount,4016.780000,USD,2025-01-28 18:11:28,2025-12-06 00:00:14,2025-01-31 00:00:00,2025-02-04 00:00:00,0,5,2025-02-06 00:00:28.112,2025-01-23 00:00:28.112,PickedUp,NotRequired,MFN,Source-22,f,f,f,t,t,f,f,f,f,f,f,Standard,NextDay,DHL,Two-Day,t,Default Location,Shipping Address Placeholder,,,New York,USA,New York,,,Waystar Royco,,,,,Buttersburg,,,,,,CA,,3,784.440000,USD,102.930000,,-3995.600000,USD,1.670000,USD,-969.420000,USD,-3120.800000,USD,3.370000,USD,3.380000,USD,
amazon_selling_partner.public,ORDER00139,MPIDRANDOM,REPLACED_ORDER_3263,SELLER_ORDER_5995,PO-3854,2025-11-01 00:00:14,Amazon.com,Amazon.com,StandardOrder,Canceled,COD,1551.860000,USD,2025-02-01 18:11:28,2025-12-20 00:00:14,2025-01-30 00:00:00,2025-02-12 00:00:00,2,0,2025-02-06 00:00:28.112,2025-01-25 00:00:28.112,Delivered,Accepted,MFN,Source-2,f,f,f,t,t,f,t,t,t,f,f,Two-Day,Expedited,USPS,Expedited,t,Default Location,Shipping Address Placeholder,,,New York,USA,New York,,,Waystar Royco,,,,,Buttersburg,,,,,90210,CA,,3,663.160000,USD,74.250000,,19.200000,USD,3.070000,USD,26.370000,USD,9.890000,USD,25.350000,USD,3.920000,USD,
amazon_selling_partner.public,ORDER00140,MPIDRANDOM,REPLACED_ORDER_4580,SELLER_ORDER_9821,PO-9252,2025-10-27 00:00:14,Amazon.com,Amazon.de,Preorder,PendingAvailability,PointsAccount,4069.540000,USD,2025-01-31 18:11:28,2025-12-07 00:00:14,2025-02-07 00:00:00,2025-02-10 00:00:00,9,3,2025-01-31 00:00:28.112,2025-01-20 00:00:28.112,PickedUp,NotFound,MFN,Source-41,t,f,t,t,t,f,t,t,f,t,f,Standard,Priority,FedEx,Two-Day,f,Default Location,Shipping Address Placeholder,,,New York,USA,New York,,,Waystar Royco,,,,,Buttersburg,,,,,90210,CA,,3,518.440000,USD,84.030000,,16.780000,USD,3.940000,USD,24.140000,USD,3.780000,USD,37.510000,USD,2.250000,USD,
amazon_selling_partner.public,ORDER00141,MPIDRANDOM,REPLACED_ORDER_3677,SELLER_ORDER_7311,PO-4690,2025-12-04 00:00:14,Amazon.de,Amazon.com,LongLeadTimeOrder,PartiallyShipped,GC,1775.210000,USD,2025-01-30 18:11:28,2025-12-19 00:00:14,2025-01-30 00:00:00,2025-02-03 00:00:00,4,4,2025-02-05 00:00:28.112,2025-01-25 00:00:28.112,PickedUp,NotRequired,AFN,Source-25,f,f,f,t,t,t,f,t,t,t,f,Same-Day,FreeEconomy,USPS,Expedited,f,Default Location,Shipping Address Placeholder,,,New York,USA,New York,,,Waystar Royco,,,,,Buttersburg,,,,,,CA,,2,731.060000,USD,53.320000,,12.730000,USD,1.410000,USD,22.140000,USD,7.230000,USD,26.670000,USD,4.130000,USD,
amazon_selling_partner.public,ORDER00142,MPIDRANDOM,REPLACED_ORDER_8961,SELLER_ORDER_2439,PO-5338,2025-11-16 00:00:14,Amazon.ca,Amazon.ca,LongLeadTimeOrder,PartiallyShipped,GC,4280.710000,USD,2025-01-29 18:11:28,2025-12-02 00:00:14,2025-02-01 00:00:00,2025-02-04 00:00:00,9,3,2025-01-30 00:00:28.112,2025-01-20 00:00:28.112,PendingDropoff,Processing,AFN,Source-35,f,t,t,f,f,t,f,t,f,t,f,Same-Day,FreeEconomy,FedEx,Standard,t,Default Location,Shipping Address Placeholder,,,New York,USA,New York,,,Waystar Royco,,,,,Buttersburg,,,,,90210,CA,,1,406.280000,USD,40.130000,,4.420000,USD,1.630000,USD,18.510000,USD,0.460000,USD,16.130000,USD,1.480000,USD,
amazon_selling_partner.public,ORDER00143,MPIDRANDOM,REPLACED_ORDER_7398,SELLER_ORDER_2893,PO-7634,2025-12-08 00:00:14,Amazon.com,Amazon.de,Preorder,Canceled,Invoice,1897.240000,USD,2025-01-30 18:11:28,2025-12-16 00:00:14,2025-02-07 00:00:00,2025-02-04 00:00:00,5,5,2025-01-31 00:00:28.112,2025-01-24 00:00:28.112,Undeliverable,NotFound,AFN,Source-65,f,f,f,t,f,t,t,f,t,f,f,Two-Day,SameDay,USPS,Same-Day,t,Default Location,Shipping Address Placeholder,,,New York,USA,New York,,,Waystar Royco,,,,,Buttersburg,,,,,90210,CA,,1,408.570000,USD,47.740000,,4.850000,USD,1.740000,USD,16.330000,USD,0.440000,USD,16.150000,USD,3.670000,USD,
amazon_selling_partner.public,ORDER00144,MPIDRANDOM,REPLACED_ORDER_2170,SELLER_ORDER_9744,PO-1769,2025-12-17 00:00:14,Amazon.com,Amazon.de,LongLeadTimeOrder,Unfulfillable,GC,2109.500000,USD,2025-01-30 18:11:28,2025-12-15 00:00:14,2025-02-06 00:00:00,2025-02-09 00:00:00,9,5,2025-02-04 00:00:28.112,2025-01-26 00:00:28.112,Delivered,NotRequired,MFN,Source-82,f,t,t,f,f,f,t,t,f,t,t,Same-Day,NextDay,UPS,Same-Day,f,Default Location,Shipping Address Placeholder,,,New York,USA,New York,,,Waystar Royco,,,,,Buttersburg,,,,,,CA,,3,803.980000,USD,92.450000,,23.210000,USD,1.990000,USD,21.460000,USD,9.440000,USD,30.850000,USD,8.350000,USD,
amazon_selling_partner.public,ORDER00145,MPIDRANDOM,REPLACED_ORDER_4577,SELLER_ORDER_7382,PO-1769,2025-10-21 00:00:14,Amazon.de,Amazon.de,LongLeadTimeOrder,Unfulfillable,GC,1068.250000,USD,2025-02-01 18:11:28,2025-11-28 00:00:14,2025-01-30 00:00:00,2025-02-04 00:00:00,9,4,2025-02-03 00:00:28.112,2025-01-24 00:00:28.112,PickedUp,NotRequired,AFN,Source-64,f,t,f,t,f,f,t,f,f,t,f,Two-Day,NextDay,USPS,Two-Day,f,Default Location,Shipping Address Placeholder,,,New York,USA,New York,,,Waystar Royco,,,,,Buttersburg,,,,,,CA,,5,1602.830000,USD,159.640000,,1011.630000,USD,1003.250000,USD,1741.370000,USD,2117.450000,USD,3021.450000,USD,9.600000,USD,
amazon_selling_partner.public,ORDER00146,MPIDRANDOM,REPLACED_ORDER_5018,SELLER_ORDER_6877,PO-2066,2025-10-11 00:00:14,Amazon.com,Amazon.de,StandardOrder,Pending,COD,3272.550000,USD,2025-02-02 18:11:28,2025-11-30 00:00:14,2025-02-02 00:00:00,2025-02-03 00:00:00,9,2,2025-01-30 00:00:28.112,2025-01-20 00:00:28.112,Delivered,Processing,MFN,Source-94,t,f,t,t,f,f,f,f,t,f,f,Standard,FreeEconomy,UPS,Same-Day,t,Default Location,Shipping Address Placeholder,,,New York,USA,New York,,,Waystar Royco,,,,,Buttersburg,,,,,90210,CA,,5,1009.060000,USD,157.870000,,14.740000,USD,3.230000,USD,30.570000,USD,11.450000,USD,53.350000,USD,20.350000,USD,
amazon_selling_partner.public,ORDER00147,MPIDRANDOM,REPLACED_ORDER_7398,SELLER_ORDER_6636,PO-7634,2025-10-13 00:00:14,Amazon.com,Amazon.de,Preorder,Canceled,Invoice,2358.300000,USD,2025-01-30 18:11:28,2025-12-02 00:00:14,2025-02-07 00:00:00,2025-02-04 00:00:00,6,4,2025-01-31 00:00:28.112,2025-01-24 00:00:28.112,Undeliverable,NotFound,AFN,Source-65,f,f,f,t,f,t,t,f,t,f,f,Two-Day,SameDay,USPS,Same-Day,t,Default Location,Shipping Address Placeholder,,,New York,USA,New York,,,Waystar Royco,,,,,Buttersburg,,,,,90210,CA,,4,1209.530000,USD,60.890000,,8.990000,USD,2.520000,USD,46.210000,USD,-0.090000,USD,33.460000,USD,5.100000,USD,
amazon_selling_partner.public,ORDER00148,MPIDRANDOM,REPLACED_ORDER_3709,SELLER_ORDER_5867,PO-4113,2025-12-20 00:00:14,Amazon.ca,Amazon.ca,Preorder,Unshipped,PointsAccount,1486.580000,USD,2025-01-29 18:11:28,2025-11-29 00:00:14,2025-02-03 00:00:00,2025-02-05 00:00:00,6,2,2025-02-04 00:00:28.112,2025-01-21 00:00:28.112,PickedUp,NotFound,MFN,Source-47,f,t,t,t,f,t,f,f,f,t,t,Standard,Priority,UPS,Standard,t,Default Location,Shipping Address Placeholder,,,New York,USA,New York,,,Waystar Royco,,,,,Buttersburg,,,,,90210,CA,,5,1284.010000,USD,74.250000,,22.240000,USD,2.690000,USD,51.190000,USD,15.150000,USD,29.410000,USD,15.680000,USD,
amazon_selling_partner.public,ORDER00149,MPIDRANDOM,REPLACED_ORDER_2235,SELLER_ORDER_7698,PO-1090,2025-12-12 00:00:14,Amazon.com,Amazon.com,LongLeadTimeOrder,InvoiceUnconfirmed,PointsAccount,3813.750000,USD,2025-01-30 18:11:28,2025-12-18 00:00:14,2025-02-04 00:00:00,2025-02-10 00:00:00,8,2,2025-01-31 00:00:28.112,2025-01-22 00:00:28.112,PendingPickUp,NotRequired,MFN,Source-83,t,t,f,f,f,f,t,t,t,t,t,Standard,NextDay,UPS,Expedited,t,Default Location,Shipping Address Placeholder,,,New York,USA,New York,,,Waystar Royco,,,,,Buttersburg,,,,,,CA,,3,825.650000,USD,50.320000,,4.920000,USD,2.380000,USD,26.410000,USD,3.750000,USD,29.010000,USD,10.160000,USD,
amazon_selling_partner.public,ORDER00150,MPIDRANDOM,REPLACED_ORDER_5308,SELLER_ORDER_4860,PO-7431,2025-11-29 00:00:14,Amazon.de,Amazon.ca,StandardOrder,Shipped,COD,1600.780000,USD,2025-01-30 18:11:28,2025-12-16 00:00:14,2025-02-07 00:00:00,2025-02-03 00:00:00,9,1,2025-02-05 00:00:28.112,2025-01-20 00:00:28.112,AtDestinationFC,Accepted,AFN,Source-98,t,t,f,f,t,t,t,f,f,t,t,Two-Day,Expedited,FedEx,Same-Day,t,Default Location,Shipping Address Placeholder,,,New York,USA,New York,,,Waystar Royco,,,,,Buttersburg,,,,,90210,CA,,3,811.290000,USD,48.770000,,7.960000,USD,3.530000,USD,31.140000,USD,9.650000,USD,49.920000,USD,4.450000,USD,
amazon_selling_partner.public,ORDER00151,MPIDRANDOM,REPLACED_ORDER_1058,SELLER_ORDER_8084,PO-1531,2025-12-24 00:00:14,Amazon.de,Amazon.de,StandardOrder,Canceled,COD,2013.430000,USD,2025-01-28 18:11:28,2025-12-17 00:00:14,2025-02-01 00:00:00,2025-02-02 00:00:00,6,2,2025-01-30 00:00:28.112,2025-01-23 00:00:28.112,ReturnedToSeller,Accepted,AFN,Source-70,f,f,f,t,f,f,t,t,t,f,f,Same-Day,Standard,FedEx,Same-Day,t,Default Location,Shipping Address Placeholder,,,New York,USA,New York,,,Waystar Royco,,,,,Buttersburg,,,,,90210,CA,,5,945.380000,USD,96.930000,,26.250000,USD,4.510000,USD,56.780000,USD,14.700000,USD,48.880000,USD,11.710000,USD,
amazon_selling_partner.public,ORDER00152,MPIDRANDOM,REPLACED_ORDER_1154,SELLER_ORDER_5763,PO-4845,2025-10-07 00:00:14,Amazon.de,Amazon.ca,SourcingOnDemandOrder,Shipped,Invoice,228.220000,USD,2025-01-29 18:11:28,2025-12-27 00:00:14,2025-02-07 00:00:00,2025-02-02 00:00:00,3,1,2025-02-07 00:00:28.112,2025-01-25 00:00:28.112,PickedUp,Accepted,AFN,Source-66,t,f,f,t,f,f,f,f,t,t,f,Standard,Standard,UPS,Standard,f,Default Location,Shipping Address Placeholder,,,New York,USA,New York,,,Waystar Royco,,,,,Buttersburg,,,,,,,,5,1042.800000,USD,135.970000,,19.740000,USD,3.520000,USD,41.080000,USD,8.570000,USD,25.560000,USD,10.110000,USD,
amazon_selling_partner.public,ORDER00153,MPIDRANDOM,REPLACED_ORDER_6401,SELLER_ORDER_1564,PO-1335,2025-10-10 00:00:14,Amazon.ca,Amazon.de,StandardOrder,Shipped,COD,2800.750000,USD,2025-01-30 18:11:28,2025-12-10 00:00:14,2025-02-05 00:00:00,2025-02-10 00:00:00,6,3,2025-02-05 00:00:28.112,2025-01-18 00:00:28.112,Lost,Accepted,MFN,Source-92,t,f,f,f,f,t,t,t,t,f,t,Two-Day,Expedited,DHL,Two-Day,t,Default Location,Shipping Address Placeholder,,,New York,USA,New York,,,Waystar Royco,,,,,Buttersburg,,,,,90210,CA,,5,1889.100000,USD,182.550000,,18.340000,USD,5.830000,USD,47.520000,USD,13.930000,USD,42.210000,USD,13.220000,USD,
amazon_selling_partner.public,ORDER00154,MPIDRANDOM,REPLACED_ORDER_9456,SELLER_ORDER_3228,PO-2634,2025-11-29 00:00:14,Amazon.ca,Amazon.de,Preorder,Canceled,Invoice,4222.670000,USD,2025-01-29 18:11:28,2025-12-17 00:00:14,2025-01-30 00:00:00,2025-02-12 00:00:00,8,1,2025-02-02 00:00:28.112,2025-01-18 00:00:28.112,PendingPickUp,Errored,AFN,Source-26,t,f,f,f,f,t,f,t,t,t,f,Standard,SameDay,DHL,Standard,f,Default Location,Shipping Address Placeholder,,,New York,USA,New York,,,Waystar Royco,,,,,Buttersburg,,,,,90210,,,1,166.360000,USD,46.860000,,8.240000,USD,0.230000,USD,16.040000,USD,2.260000,USD,17.760000,USD,1.310000,USD,
amazon_selling_partner.public,ORDER00155,MPIDRANDOM,REPLACED_ORDER_1154,SELLER_ORDER_7351,PO-4845,2025-11-16 00:00:14,Amazon.de,Amazon.ca,SourcingOnDemandOrder,Shipped,Invoice,2612.480000,USD,2025-01-29 18:11:28,2025-11-30 00:00:14,2025-02-07 00:00:00,2025-02-02 00:00:00,1,3,2025-02-07 00:00:28.112,2025-01-25 00:00:28.112,PickedUp,Accepted,AFN,Source-66,t,f,f,t,f,f,f,f,t,t,f,Standard,Standard,UPS,Standard,f,Default Location,Shipping Address Placeholder,,,New York,USA,New York,,,Waystar Royco,,,,,Buttersburg,,,,,,,,4,1041.950000,USD,87.490000,,5.500000,USD,1.900000,USD,27.460000,USD,4.600000,USD,47.990000,USD,5.530000,USD,
amazon_selling_partner.public,ORDER00156,MPIDRANDOM,REPLACED_ORDER_6411,SELLER_ORDER_6354,PO-6255,2025-11-06 00:00:14,Amazon.com,Amazon.ca,BackOrder,Shipped,Invoice,1419.390000,USD,2025-01-31 18:11:28,2025-12-01 00:00:14,2025-02-04 00:00:00,2025-02-10 00:00:00,9,2,2025-02-04 00:00:28.112,2025-01-26 00:00:28.112,PickedUp,Accepted,MFN,Source-71,t,f,f,t,t,t,t,t,t,f,t,Standard,Scheduled,UPS,Two-Day,f,Default Location,Shipping Address Placeholder,,,New York,USA,New York,,,Waystar Royco,,,,,Buttersburg,,,,,90210,CA,,1,82.980000,USD,26.700000,,7.800000,USD,0.660000,USD,1.030000,USD,2.320000,USD,13.850000,USD,2.310000,USD,
amazon_selling_partner.public,ORDER00157,MPIDRANDOM,REPLACED_ORDER_7992,SELLER_ORDER_3867,PO-8868,2025-11-24 00:00:14,Amazon.de,Amazon.de,StandardOrder,Canceled,COD,1478.050000,USD,2025-01-30 18:11:28,2025-12-21 00:00:14,2025-02-07 00:00:00,2025-02-03 00:00:00,4,4,2025-01-29 00:00:28.112,2025-01-24 00:00:28.112,PendingSchedule,Accepted,MFN,Source-72,t,f,t,t,f,t,t,f,t,t,f,Two-Day,Expedited,DHL,Two-Day,f,Default Location,Shipping Address Placeholder,,,New York,USA,New York,,,Waystar Royco,,,,,Buttersburg,,,,,90210,CA,,2,788.190000,USD,63.790000,,6.830000,USD,0.600000,USD,32.430000,USD,3.000000,USD,13.760000,USD,3.430000,USD,
amazon_selling_partner.public,ORDER00158,MPIDRANDOM,REPLACED_ORDER_8961,SELLER_ORDER_4252,PO-5338,2025-10-11 00:00:14,Amazon.ca,Amazon.ca,LongLeadTimeOrder,PartiallyShipped,GC,1072.820000,USD,2025-01-29 18:11:28,2025-12-18 00:00:14,2025-02-01 00:00:00,2025-02-04 00:00:00,0,1,2025-01-30 00:00:28.112,2025-01-20 00:00:28.112,PendingDropoff,Processing,AFN,Source-35,f,t,t,f,f,t,f,t,f,t,f,Same-Day,FreeEconomy,FedEx,Standard,t,Default Location,Shipping Address Placeholder,,,New York,USA,New York,,,Waystar Royco,,,,,Buttersburg,,,,,90210,CA,,1,324.730000,USD,23.670000,,9.810000,USD,0.790000,USD,6.440000,USD,1.720000,USD,2.910000,USD,0.830000,USD,
amazon_selling_partner.public,ORDER00159,MPIDRANDOM,REPLACED_ORDER_7315,SELLER_ORDER_1414,PO-1599,2025-12-02 00:00:14,Amazon.de,Amazon.ca,Preorder,PendingAvailability,PointsAccount,2105.060000,USD,2025-01-28 18:11:28,2025-12-24 00:00:14,2025-01-29 00:00:00,2025-02-02 00:00:00,5,3,2025-02-02 00:00:28.112,2025-01-19 00:00:28.112,Delivered,NotFound,MFN,Source-31,f,f,f,f,f,t,f,f,f,f,f,Expedited,Priority,USPS,Two-Day,t,Default Location,Shipping Address Placeholder,,,New York,USA,New York,,,Waystar Royco,,,,,Buttersburg,,,,,90210,CA,,2,525.990000,USD,75.310000,,16.360000,USD,2.150000,USD,16.540000,USD,2.210000,USD,27.860000,USD,6.980000,USD,
amazon_selling_partner.public,ORDER00160,MPIDRANDOM,REPLACED_ORDER_5018,SELLER_ORDER_6760,PO-2066,2025-10-30 00:00:14,Amazon.com,Amazon.de,StandardOrder,Pending,COD,2974.520000,USD,2025-02-02 18:11:28,2025-12-01 00:00:14,2025-02-02 00:00:00,2025-02-03 00:00:00,3,4,2025-01-30 00:00:28.112,2025-01-20 00:00:28.112,Delivered,Processing,MFN,Source-94,t,f,t,t,f,f,f,f,t,f,f,Standard,FreeEconomy,UPS,Same-Day,t,Default Location,Shipping Address Placeholder,,,New York,USA,New York,,,Waystar Royco,,,,,Buttersburg,,,,,90210,CA,,3,580.060000,USD,68.240000,,-5.720000,USD,0.190000,USD,26.650000,USD,1.050000,USD,29.170000,USD,2.200000,USD,
amazon_selling_partner.public,ORDER00161,MPIDRANDOM,REPLACED_ORDER_9685,SELLER_ORDER_4737,PO-1312,2025-10-06 00:00:14,Amazon.de,Amazon.com,StandardOrder,Pending,COD,2847.910000,USD,2025-01-31 18:11:28,2025-12-17 00:00:14,2025-01-30 00:00:00,2025-02-11 00:00:00,0,4,2025-02-01 00:00:28.112,2025-01-27 00:00:28.112,Delivered,Accepted,AFN,Source-24,f,f,t,t,f,t,t,f,t,f,t,Same-Day,Expedited,DHL,Two-Day,f,Default Location,Shipping Address Placeholder,,,New York,USA,New York,,,Waystar Royco,,,,,Buttersburg,,,,,90210,CA,,4,759.120000,USD,83.150000,,-3987.890000,USD,3.030000,USD,-988.570000,USD,-3117.060000,USD,15.850000,USD,3006.480000,USD,
