date,id,avg_cpa_amount,avg_cpa_currency,avg_cpt_amount,avg_cpt_currency,conversion_rate,conversions,impressions,lat_off_installs,lat_on_installs,local_spend_amount,local_spend_currency,new_downloads,redownloads,tap_through_rate,taps,tap_installs,tap_new_downloads,tap_redownloads
2025-09-19,983951572,10.13,USD,5.065,USD,0.5,1,16,0,0,10.13,USD,1,0,0.125,2,1,1,0
2023-02-28,983951572,16.33,USD,5.4433,USD,0.3333,1,111,0,0,16.33,USD,1,0,0.027,3,1,1,0
2022-09-15,983951572,4.9267,USD,0.9853,USD,0.2,3,136,0,0,14.78,USD,3,0,0.1103,15,3,3,0
2022-07-29,983951573,0.88,USD,0.44,USD,0.5,2,27,0,0,1.76,USD,2,0,0.1481,4,2,2,0
2022-07-30,983951573,0,USD,8.02,USD,0,0,15,0,0,8.02,USD,0,0,0.0667,1,0,0,0
2023-10-10,983951573,4.78,USD,0.2516,USD,0.0526,1,188,0,0,4.78,USD,1,0,0.1011,19,1,1,0
2023-12-31,983951573,4.4267,USD,0.9486,USD,0.2143,3,111,0,0,13.28,USD,3,0,0.1261,14,3,3,0
2025-06-23,983951573,2.6533,USD,1.2246,USD,0.4615,6,158,0,0,15.92,USD,6,0,0.0823,13,6,6,0
2023-09-05,983951573,13.26,USD,2.21,USD,0.1667,1,143,0,0,13.26,USD,1,0,0.042,6,1,1,0
2023-08-12,983951573,9.86,USD,9.86,USD,1,1,26,0,0,9.86,USD,1,0,0.0385,1,1,1,0
2023-10-17,983951573,8.21,USD,2.7367,USD,0.3333,1,128,0,0,8.21,USD,1,0,0.0234,3,1,1,0
2024-09-08,983951573,10.38,USD,1.038,USD,0.1,1,194,0,0,10.38,USD,1,0,0.0515,10,1,1,0
2025-11-03,983951573,2.55,USD,0.51,USD,0.2,1,48,0,0,2.55,USD,1,0,0.1042,5,1,1,0
2022-12-04,983951574,0,USD,6.215,USD,0,0,186,0,0,12.43,USD,0,0,0.0108,2,0,0,0
2022-07-29,983951574,8.77,USD,4.385,USD,0.5,2,30,0,0,17.54,USD,2,0,0.1333,4,2,2,0
2023-03-23,983951574,1.55,USD,0.1722,USD,0.1111,1,64,0,0,1.55,USD,1,0,0.1406,9,1,1,0
2022-02-10,983951574,3.65,USD,0.1587,USD,0.0435,1,198,0,0,3.65,USD,1,0,0.1162,23,1,1,0
2023-04-21,983951574,2.2667,USD,1.0462,USD,0.4615,6,179,0,0,13.6,USD,6,0,0.0726,13,6,6,0
2022-01-25,983951574,18.75,USD,2.3438,USD,0.125,1,137,0,0,18.75,USD,1,0,0.0584,8,1,1,0
2024-04-20,983951574,1.954,USD,0.977,USD,0.5,5,152,0,0,9.77,USD,5,0,0.0658,10,5,5,0
2022-06-11,983951574,0,USD,4.8667,USD,0,0,92,0,0,14.6,USD,0,0,0.0326,3,0,0,0
2025-05-16,983951575,1.36,USD,0.4533,USD,0.3333,1,57,0,0,1.36,USD,1,0,0.0526,3,1,1,0
2023-05-13,983951575,2.865,USD,0.3016,USD,0.1053,2,189,0,0,5.73,USD,2,0,0.1005,19,2,2,0
2025-08-29,983951575,6.6,USD,2.64,USD,0.4,2,55,0,0,13.2,USD,2,0,0.0909,5,2,2,0
2025-09-13,983951575,1.3657,USD,0.5975,USD,0.4375,7,184,0,0,9.56,USD,7,0,0.087,16,7,7,0
2022-06-15,983951575,1.35,USD,0.5786,USD,0.4286,6,190,0,0,8.1,USD,6,0,0.0737,14,6,6,0
2023-07-22,983951576,2.26,USD,0.2825,USD,0.125,1,128,0,0,2.26,USD,1,0,0.0625,8,1,1,0
2025-12-03,983951576,1.074,USD,0.3836,USD,0.3571,5,170,0,0,5.37,USD,5,0,0.0824,14,5,5,0
2024-07-06,983951576,0,USD,2.2729,USD,0,0,69,0,0,15.91,USD,0,0,0.1014,7,0,0,0
2022-06-14,983951576,0.7567,USD,0.1746,USD,0.2308,3,117,0,0,2.27,USD,3,0,0.1111,13,3,3,0
2022-11-27,983951576,2.08,USD,0.3617,USD,0.1739,4,155,0,0,8.32,USD,4,0,0.1484,23,4,4,0
2023-12-26,983951576,6.065,USD,1.213,USD,0.2,2,198,0,0,12.13,USD,2,0,0.0505,10,2,2,0
2024-11-02,983951576,10.64,USD,1.33,USD,0.125,1,166,0,0,10.64,USD,1,0,0.0482,8,1,1,0
2024-12-08,983951576,14.41,USD,2.882,USD,0.2,1,49,0,0,14.41,USD,1,0,0.102,5,1,1,0
2022-08-03,983951576,0,USD,18.69,USD,0,0,11,0,0,18.69,USD,0,0,0.0909,1,0,0,0
2025-07-16,983951576,0,USD,1.44,USD,0,0,55,0,0,2.88,USD,0,0,0.0364,2,0,0,0
2023-10-13,983951577,1.32,USD,0.528,USD,0.4,2,45,0,0,2.64,USD,2,0,0.1111,5,2,2,0
2023-05-29,983951577,0.156,USD,0.078,USD,0.5,5,126,0,0,0.78,USD,5,0,0.0794,10,5,5,0
2023-08-21,983951577,0.51,USD,0.255,USD,0.5,2,29,0,0,1.02,USD,2,0,0.1379,4,2,2,0
2024-08-30,983951577,12.62,USD,12.62,USD,1,1,73,0,0,12.62,USD,1,0,0.0137,1,1,1,0
2022-12-07,983951577,0,USD,2.8267,USD,0,0,27,0,0,8.48,USD,0,0,0.1111,3,0,0,0
2024-06-09,983951577,0.5975,USD,0.1707,USD,0.2857,4,199,0,0,2.39,USD,4,0,0.0704,14,4,4,0
2022-01-04,983951577,0,USD,19.79,USD,0,0,40,0,0,19.79,USD,0,0,0.025,1,0,0,0
2025-01-29,983951577,0,USD,1.266,USD,0,0,49,0,0,6.33,USD,0,0,0.102,5,0,0,0
2023-01-27,983951577,4.05,USD,0.5786,USD,0.1429,2,115,0,0,8.1,USD,2,0,0.1217,14,2,2,0
2025-04-22,983951577,3.0975,USD,1.5488,USD,0.5,4,55,0,0,12.39,USD,4,0,0.1455,8,4,4,0
2023-08-07,983951578,7.29,USD,1.1215,USD,0.1538,2,101,0,0,14.58,USD,2,0,0.1287,13,2,2,0
2024-05-19,983951578,1.7,USD,0.4857,USD,0.2857,4,115,0,0,6.8,USD,4,0,0.1217,14,4,4,0
2022-02-18,983951578,3,USD,1.3333,USD,0.4444,4,66,0,0,12,USD,4,0,0.1364,9,4,4,0
2023-05-03,983951578,5.49,USD,1.3725,USD,0.25,2,64,0,0,10.98,USD,2,0,0.125,8,2,2,0
2022-05-31,983951578,15.47,USD,1.19,USD,0.0769,1,160,0,0,15.47,USD,1,0,0.0813,13,1,1,0
2023-10-02,983951578,10.18,USD,2.545,USD,0.25,1,50,0,0,10.18,USD,1,0,0.08,4,1,1,0
