journal_id,created_date_utc,journal_date,journal_number,reference,source_id,source_type,source_relation,journal_line_id,account_code,account_id,account_name,account_type,description,gross_amount,net_amount,tax_amount,tax_name,tax_type,account_class,invoice_id,bank_transaction_id,bank_transfer_id,manual_journal_id,payment_id,credit_note_id,region,department,location,project,contact_id,contact_name
0bd2f005-f631-4851-8e5d-e471d415a380,2020-04-09 21:43:00.553 UTC,2020-04-07,598,,17435cd5-fcd6-4dca-9b06-57119df73c57,ACCPAYPAYMENT,"",be936319-bb17-47f9-ac8c-4c44daf7da27,800,2279e376-30cc-40d0-8715-21ae95286fb3,Accounts Payable,CURRLIAB,,16.83,16.83,0,,,LIABILITY,,,,,17435cd5-fcd6-4dca-9b06-57119df73c57,,,,,,,
27193e06-7ae2-405f-af9e-441d2a785c91,2020-08-19 18:57:38.567 UTC,2020-08-12,952,,72790dee-f0dc-41c8-bac7-96fbfe176896,ACCPAYPAYMENT,"",ef085899-d44d-45a9-b12f-3ca17fe4cda9,800,2279e376-30cc-40d0-8715-21ae95286fb3,Accounts Payable,CURRLIAB,,64.69,64.69,0,,,LIABILITY,,,,,72790dee-f0dc-41c8-bac7-96fbfe176896,,,,,,,
91cef12e-69f9-430a-920d-128540d5d7da,2020-05-19 21:48:40.343 UTC,2020-05-19,701,,a74a4c28-3e84-40b7-b3aa-313490ea8079,ACCPAYPAYMENT,"",9520b9dd-d8a1-48ab-8d9f-7983d586c7ef,800,2279e376-30cc-40d0-8715-21ae95286fb3,Accounts Payable,CURRLIAB,,14.21,14.21,0,,,LIABILITY,,,,,a74a4c28-3e84-40b7-b3aa-313490ea8079,,,,,,,
91dce254-80f9-4ece-b5ae-3e05406d78d1,2020-09-01 15:40:11.603 UTC,2020-08-20,967,,e14e36a5-f566-4291-b7b4-379f5d20bf54,ACCPAYPAYMENT,"",c9ec1b83-dc4e-4fef-860d-5339e3b2cd3e,800,2279e376-30cc-40d0-8715-21ae95286fb3,Accounts Payable,CURRLIAB,,38.19,38.19,0,,,LIABILITY,,,,,e14e36a5-f566-4291-b7b4-379f5d20bf54,,,,,,,
f46951b1-cb6e-4127-bd6f-e12935422f92,2020-10-14 13:53:06.560 UTC,2020-10-08,1089,,af3d487f-ed97-4dac-98f5-9aba1c91091b,ACCPAYPAYMENT,"",bd7aafbb-9882-448c-9203-92017f58afda,800,2279e376-30cc-40d0-8715-21ae95286fb3,Accounts Payable,CURRLIAB,,26.52,26.52,0,,,LIABILITY,,,,,af3d487f-ed97-4dac-98f5-9aba1c91091b,,,,,,,
25dc8fdd-d41c-4877-9bd3-1cea58851bdf,2020-02-14 14:42:54.250 UTC,2020-02-11,348,,fcd30563-6185-4ce1-824d-d70cbdeb5486,ACCPAYPAYMENT,"",7abba7d3-b9ea-42f1-832d-688d438f73e5,800,2279e376-30cc-40d0-8715-21ae95286fb3,Accounts Payable,CURRLIAB,,38.23,38.23,0,,,LIABILITY,,,,,fcd30563-6185-4ce1-824d-d70cbdeb5486,,,,,,,
ce6f2b12-e6ee-4fbe-85d8-3e0c6b3824f6,2020-12-06 22:31:47.360 UTC,2020-12-03,1275,,fbf07559-0c63-40ef-a525-2b39ae470081,ACCPAYPAYMENT,"",07fb2caf-b9e5-4f5c-b531-918fcfb1c5e3,800,2279e376-30cc-40d0-8715-21ae95286fb3,Accounts Payable,CURRLIAB,,19.15,19.15,0,,,LIABILITY,,,,,fbf07559-0c63-40ef-a525-2b39ae470081,,,,,,,
25a0ab2f-f1a1-41e9-9c9a-db29cc094af5,2020-09-30 15:10:56.407 UTC,2020-09-20,1020,,a95fc3cb-9416-44e0-a70b-a9ca7f16cb83,ACCPAYPAYMENT,"",1faeb3ab-2825-4d7b-9000-59a4e6bec7f7,800,2279e376-30cc-40d0-8715-21ae95286fb3,Accounts Payable,CURRLIAB,,100.51,100.51,0,,,LIABILITY,,,,,a95fc3cb-9416-44e0-a70b-a9ca7f16cb83,,,,,,,
25997de6-f173-4034-9786-d69d6f2a231d,2020-02-10 18:12:29.843 UTC,2020-01-30,310,,52cc3a89-e901-4e72-91a1-59ef1a61ffd5,ACCPAYPAYMENT,"",399ae371-790a-46e5-a9bd-e4853fcbb0ed,800,2279e376-30cc-40d0-8715-21ae95286fb3,Accounts Payable,CURRLIAB,,483.51,483.51,0,,,LIABILITY,,,,,52cc3a89-e901-4e72-91a1-59ef1a61ffd5,,,,,,,
257581f4-2825-4383-930b-bd83f8e22a34,2020-04-09 13:51:31.410 UTC,2020-04-09,595,,4f73f7cb-a868-403e-9d67-699cd3d162ea,ACCPAYPAYMENT,"",dab0ff45-d5c3-4857-981d-956803e57e39,800,2279e376-30cc-40d0-8715-21ae95286fb3,Accounts Payable,CURRLIAB,,19.67,19.67,0,,,LIABILITY,,,,,4f73f7cb-a868-403e-9d67-699cd3d162ea,,,,,,,
2568e9c8-9918-402e-af08-65d66ec19c2c,2021-02-21 18:40:32.277 UTC,2020-03-21,1573,,cfc34406-72b6-4137-b555-56fcf3a21d6a,ACCPAYPAYMENT,"",3f90c01b-e3a8-4240-8ba9-75f5e4b01e4b,800,2279e376-30cc-40d0-8715-21ae95286fb3,Accounts Payable,CURRLIAB,,32.17,32.17,0,,,LIABILITY,,,,,cfc34406-72b6-4137-b555-56fcf3a21d6a,,,,,,,
f4697c65-5e90-48f8-92c0-8d805335b2c7,2020-09-30 15:13:17.583 UTC,2020-09-08,1027,,98099182-b3b0-470a-a02e-0cad7030bd21,ACCPAYPAYMENT,"",3c025d74-907a-4e40-bedb-09337d7dd176,800,2279e376-30cc-40d0-8715-21ae95286fb3,Accounts Payable,CURRLIAB,,26.21,26.21,0,,,LIABILITY,,,,,98099182-b3b0-470a-a02e-0cad7030bd21,,,,,,,
ae3b7c7d-0e92-4a4f-b4c5-e6cc9bcd5900,2020-05-15 18:57:35.107 UTC,2020-05-13,694,,4c09bffb-fb76-4156-b73d-8e02190d95c7,ACCPAYPAYMENT,"",3957ffc3-b8eb-4fde-974d-30afd8091a79,800,2279e376-30cc-40d0-8715-21ae95286fb3,Accounts Payable,CURRLIAB,,2203.5,2203.5,0,,,LIABILITY,,,,,4c09bffb-fb76-4156-b73d-8e02190d95c7,,,,,,,
678c08db-d24c-4dfc-8639-0f9656838ad6,2020-12-03 20:07:30.657 UTC,2020-11-25,1251,,9adc8eaf-dd95-451a-8dbe-935f7e3219ea,ACCPAYPAYMENT,"",7776bda1-404c-450f-b924-27f414960b3d,800,2279e376-30cc-40d0-8715-21ae95286fb3,Accounts Payable,CURRLIAB,,12.99,12.99,0,,,LIABILITY,,,,,9adc8eaf-dd95-451a-8dbe-935f7e3219ea,,,,,,,
67bb451b-2ec2-4bd2-b658-d2d433f923c1,2020-05-11 13:22:57.540 UTC,2020-05-07,681,,a28bbdf5-18db-46f5-a509-3fd5345f7710,ACCPAYPAYMENT,"",d3044b13-6b99-4735-b9fa-3bd10c24ad74,800,2279e376-30cc-40d0-8715-21ae95286fb3,Accounts Payable,CURRLIAB,,33.43,33.43,0,,,LIABILITY,,,,,a28bbdf5-18db-46f5-a509-3fd5345f7710,,,,,,,
67c3f9f8-9125-481f-8ad6-a0164bafad43,2019-12-17 20:10:26.303 UTC,2019-12-16,135,,be74f3d1-c3e8-450d-8f9c-d170de736bd0,ACCPAYPAYMENT,"",2e720c25-6d75-4c41-af78-1550f62ee570,800,2279e376-30cc-40d0-8715-21ae95286fb3,Accounts Payable,CURRLIAB,,30.12,30.12,0,,,LIABILITY,,,,,be74f3d1-c3e8-450d-8f9c-d170de736bd0,,,,,,,
07bd6750-07b3-45d7-af10-b2f401031f70,2020-03-15 14:30:51.937 UTC,2020-03-16,485,,a05f8346-ed35-4241-9840-72fb0eafe74f,ACCPAYPAYMENT,"",5622e049-28cc-42c8-832f-973575bbf6b2,800,2279e376-30cc-40d0-8715-21ae95286fb3,Accounts Payable,CURRLIAB,,3000,3000,0,,,LIABILITY,,,,,a05f8346-ed35-4241-9840-72fb0eafe74f,,,,,,,
64ed09d7-3f20-4e80-bdfd-b811359adc8c,2020-02-10 18:12:34.557 UTC,2020-02-01,313,,155890f3-83ad-4976-aa79-9fb88f2bcc56,ACCPAYPAYMENT,"",c1f893c6-d795-4a15-ab47-75a618aa0eeb,800,2279e376-30cc-40d0-8715-21ae95286fb3,Accounts Payable,CURRLIAB,,17.21,17.21,0,,,LIABILITY,,,,,155890f3-83ad-4976-aa79-9fb88f2bcc56,,,,,,,
67f11ee0-b031-4fa2-a72d-a6631ebb0b61,2020-05-06 20:09:36.560 UTC,2020-05-01,671,,61a0c809-cd55-46c9-9b94-cd53a7c7db74,ACCPAYPAYMENT,"",d0e6c486-f78a-4e3d-9259-e5927fba7787,800,2279e376-30cc-40d0-8715-21ae95286fb3,Accounts Payable,CURRLIAB,,21.06,21.06,0,,,LIABILITY,,,,,61a0c809-cd55-46c9-9b94-cd53a7c7db74,,,,,,,
64bf76ec-e410-4a7e-a859-dfecc1bd5787,2020-05-11 13:31:56.347 UTC,2020-05-08,687,,11ae5ab2-67db-4ebd-b327-b5d3c700dd67,ACCPAYPAYMENT,"",fedd7d7c-4017-4d7d-9814-0557b35b13b2,800,2279e376-30cc-40d0-8715-21ae95286fb3,Accounts Payable,CURRLIAB,,28.01,28.01,0,,,LIABILITY,,,,,11ae5ab2-67db-4ebd-b327-b5d3c700dd67,,,,,,,
e07eb6c1-c292-4f3c-a6c2-5fbc8ccb7934,2020-07-15 16:12:55.790 UTC,2020-07-12,860,,940afc6a-ca50-44c5-8ee1-8d04bb2b986a,ACCPAYPAYMENT,"",a2cdc03f-4147-4c1c-be2f-878ccdda64b0,800,2279e376-30cc-40d0-8715-21ae95286fb3,Accounts Payable,CURRLIAB,,61.09,61.09,0,,,LIABILITY,,,,,940afc6a-ca50-44c5-8ee1-8d04bb2b986a,,,,,,,
64b71106-9914-4699-aecb-73382deb5862,2020-12-06 22:21:47.243 UTC,2020-11-12,1266,,e58c75a8-165a-4cef-9cf7-91e91107b1a4,ACCPAYPAYMENT,"",8a41d54b-3044-4686-9644-34934e2ea9d4,800,2279e376-30cc-40d0-8715-21ae95286fb3,Accounts Payable,CURRLIAB,,59.03,59.03,0,,,LIABILITY,,,,,e58c75a8-165a-4cef-9cf7-91e91107b1a4,,,,,,,
08053834-0d17-4058-a375-4eab9dc3e2de,2021-02-28 19:11:18.217 UTC,2021-02-23,1627,,2935820e-f041-4dca-8c9f-7e10f1ed1396,ACCPAYPAYMENT,"",4b1cd972-68a3-45d7-82b9-f8bf071acb7a,800,2279e376-30cc-40d0-8715-21ae95286fb3,Accounts Payable,CURRLIAB,,24.62,24.62,0,,,LIABILITY,,,,,2935820e-f041-4dca-8c9f-7e10f1ed1396,,,,,,,
e041656c-bb62-45ff-a51a-7c263b23d08f,2020-09-01 15:39:42.307 UTC,2020-08-18,966,,155b958f-bc53-4eb8-9e76-2cfbe184d91c,ACCPAYPAYMENT,"",f05b68f0-e474-46d3-89e2-bce7742a04b1,800,2279e376-30cc-40d0-8715-21ae95286fb3,Accounts Payable,CURRLIAB,,26.33,26.33,0,,,LIABILITY,,,,,155b958f-bc53-4eb8-9e76-2cfbe184d91c,,,,,,,
64610ccb-1ed1-44b7-9bdb-b595603f31d2,2020-04-09 13:51:32.350 UTC,2020-04-09,597,,960bdb8e-07bd-458e-bfd6-d6a46f25c6b0,ACCPAYPAYMENT,"",ee5b091b-5ce6-4a57-8854-d7ea819898c5,800,2279e376-30cc-40d0-8715-21ae95286fb3,Accounts Payable,CURRLIAB,,43.22,43.22,0,,,LIABILITY,,,,,960bdb8e-07bd-458e-bfd6-d6a46f25c6b0,,,,,,,
6446ba09-3e63-438a-9939-9d03d89dc5bb,2020-07-25 19:23:51.713 UTC,2020-07-22,884,,1e19b31b-7ab4-4c8d-bac6-d3aba7d2affb,ACCPAYPAYMENT,"",2864f410-44c8-4f25-86de-82f62829e370,800,2279e376-30cc-40d0-8715-21ae95286fb3,Accounts Payable,CURRLIAB,,102.41,102.41,0,,,LIABILITY,,,,,1e19b31b-7ab4-4c8d-bac6-d3aba7d2affb,,,,,,,
68dc127b-cfb6-41bf-b9cc-016f663b49be,2020-01-28 21:53:11.603 UTC,2020-01-22,278,,44987f7e-595a-4f86-afc7-279d2531e35a,ACCPAYPAYMENT,"",f1d19400-c2ab-4a54-b1b8-608c7f13a14d,800,2279e376-30cc-40d0-8715-21ae95286fb3,Accounts Payable,CURRLIAB,,90.67,90.67,0,,,LIABILITY,,,,,44987f7e-595a-4f86-afc7-279d2531e35a,,,,,,,
63f8959d-d3a2-4e9a-9f75-b03d18b8eca0,2019-12-04 17:35:04.963 UTC,2019-12-02,91,,41a6be4f-6de0-46f5-b927-8b688b9accb9,ACCPAYPAYMENT,"",1510f827-5eea-4521-9931-b4aae162ec67,800,2279e376-30cc-40d0-8715-21ae95286fb3,Accounts Payable,CURRLIAB,,34.92,34.92,0,,,LIABILITY,,,,,41a6be4f-6de0-46f5-b927-8b688b9accb9,,,,,,,
e00d26d5-e4bd-46e5-bc40-e157ed7b8b9d,2021-01-17 20:29:24.683 UTC,2020-10-20,1423,,5e73e729-d75b-49b4-9131-a0f1fd889811,ACCPAYPAYMENT,"",77d1cdb7-a07c-4eb1-93c6-89805069bd4e,800,2279e376-30cc-40d0-8715-21ae95286fb3,Accounts Payable,CURRLIAB,,70.19,70.19,0,,,LIABILITY,,,,,5e73e729-d75b-49b4-9131-a0f1fd889811,,,,,,,
62dbde57-3e04-4f46-86e9-ee0d3657d6fb,2020-03-20 17:19:21.897 UTC,2020-03-13,503,,9483cb07-85aa-4cf2-90c3-53f823f5decb,ACCPAYPAYMENT,"",a462f9bc-990a-46d1-b660-430a75f0d28a,800,2279e376-30cc-40d0-8715-21ae95286fb3,Accounts Payable,CURRLIAB,,-3000,-3000,0,,,LIABILITY,,,,,9483cb07-85aa-4cf2-90c3-53f823f5decb,,,,,,,
e11bffb9-50d0-4f23-9df0-2c3f4d01d2a0,2020-06-22 12:14:18.393 UTC,2020-06-18,798,,cc347a71-d9ed-4ae0-893c-c88a5651285c,ACCPAYPAYMENT,"",dc8c7ce6-ca7b-4a6b-afa8-d30eb8fa361f,800,2279e376-30cc-40d0-8715-21ae95286fb3,Accounts Payable,CURRLIAB,,13.69,13.69,0,,,LIABILITY,,,,,cc347a71-d9ed-4ae0-893c-c88a5651285c,,,,,,,
62d030c5-9477-4225-a047-f23a5862f03e,2020-01-10 19:01:57.493 UTC,2020-01-08,185,,4286ea15-9299-4787-830b-d74c95932bad,ACCPAYPAYMENT,"",dc770ebd-2161-48d2-9922-1730d362385f,800,2279e376-30cc-40d0-8715-21ae95286fb3,Accounts Payable,CURRLIAB,,31.19,31.19,0,,,LIABILITY,,,,,4286ea15-9299-4787-830b-d74c95932bad,,,,,,,
69536f6a-880d-4737-8615-ec2944635829,2020-01-28 21:56:01.737 UTC,2020-01-16,282,,0bac9bf4-fc6e-4c8f-8844-14750c7ec18d,ACCPAYPAYMENT,"",eb14a799-2e5b-4b7e-943a-024816eace06,800,2279e376-30cc-40d0-8715-21ae95286fb3,Accounts Payable,CURRLIAB,,19.98,19.98,0,,,LIABILITY,,,,,0bac9bf4-fc6e-4c8f-8844-14750c7ec18d,,,,,,,
e1219835-e5c9-4833-94ec-1d7babfbe000,2020-12-03 20:05:15.653 UTC,2020-11-17,1243,,e1cd0f8e-a2e3-4a18-ae6a-4d8562f5177c,ACCPAYPAYMENT,"",a128c333-7e39-4075-8157-3cd2d4f975e5,800,2279e376-30cc-40d0-8715-21ae95286fb3,Accounts Payable,CURRLIAB,,44.72,44.72,0,,,LIABILITY,,,,,e1cd0f8e-a2e3-4a18-ae6a-4d8562f5177c,,,,,,,
e190dbd0-7772-493a-bea7-accb1a3869c6,2019-12-04 17:35:25.383 UTC,2019-11-27,93,,af76b202-ef6e-45c0-a4d7-754b65715a87,ACCPAYPAYMENT,"",5ee79910-e25e-4ffc-a192-61f371faa856,800,2279e376-30cc-40d0-8715-21ae95286fb3,Accounts Payable,CURRLIAB,,6.64,6.64,0,,,LIABILITY,,,,,af76b202-ef6e-45c0-a4d7-754b65715a87,,,,,,,
dffa8a5c-95fe-427a-9c17-6ff666bb1912,2021-01-17 20:39:44.293 UTC,2020-04-23,1504,,ab4d7a0f-8deb-48c5-979e-68606a35684a,ACCPAYPAYMENT,"",14b127ad-441f-4980-9b15-2578c67c9197,800,2279e376-30cc-40d0-8715-21ae95286fb3,Accounts Payable,CURRLIAB,,-87.75,-87.75,0,,,LIABILITY,,,,,ab4d7a0f-8deb-48c5-979e-68606a35684a,,,,,,,
6967596c-c842-4317-a6de-1cdc6c950d7c,2020-03-20 17:19:21.947 UTC,2020-03-16,507,,02f652e3-5f01-4648-a6a6-de6555d565c2,ACCPAYPAYMENT,"",69c88b25-5fde-4ca3-81a8-afa229bdf109,800,2279e376-30cc-40d0-8715-21ae95286fb3,Accounts Payable,CURRLIAB,,-1000,-1000,0,,,LIABILITY,,,,,02f652e3-5f01-4648-a6a6-de6555d565c2,,,,,,,
08496144-bac1-4e0e-bfe5-44800e1e2708,2020-12-06 22:25:33.343 UTC,2020-12-02,1268,,d116f8cc-a2e8-424a-bbec-eb7e6f882bc1,ACCPAYPAYMENT,"",a779b57a-64d7-4d1d-aa99-f1363f357d04,800,2279e376-30cc-40d0-8715-21ae95286fb3,Accounts Payable,CURRLIAB,,21.07,21.07,0,,,LIABILITY,,,,,d116f8cc-a2e8-424a-bbec-eb7e6f882bc1,,,,,,,
5ff0c6fe-93da-476a-b6e9-279f514cda88,2020-02-10 18:12:23.537 UTC,2020-01-27,308,,0386052b-4a32-4130-b574-b8efe1feb449,ACCPAYPAYMENT,"",50300ccf-e660-47f9-a3cf-b36f79ad35df,800,2279e376-30cc-40d0-8715-21ae95286fb3,Accounts Payable,CURRLIAB,,74.67,74.67,0,,,LIABILITY,,,,,0386052b-4a32-4130-b574-b8efe1feb449,,,,,,,
085aab9f-de72-41b4-b62f-3ae828c32ba0,2020-03-11 18:23:20.847 UTC,2020-03-09,461,,01e6d873-e131-4c9c-a9f8-d69c9dfbc5ac,ACCPAYPAYMENT,"",c7716bd6-f5dd-4a0c-a55b-509a1f0079ed,800,2279e376-30cc-40d0-8715-21ae95286fb3,Accounts Payable,CURRLIAB,,34.21,34.21,0,,,LIABILITY,,,,,01e6d873-e131-4c9c-a9f8-d69c9dfbc5ac,,,,,,,
5fdc679d-0ac9-4eab-bb71-dfef6c23ba02,2020-12-23 19:06:34.623 UTC,2020-12-20,1343,,ace13f20-2845-49ff-926e-c0309fdc5aea,ACCPAYPAYMENT,"",2a7d8d89-b50f-4b3a-9d66-1367303f2e17,800,2279e376-30cc-40d0-8715-21ae95286fb3,Accounts Payable,CURRLIAB,,37.27,37.27,0,,,LIABILITY,,,,,ace13f20-2845-49ff-926e-c0309fdc5aea,,,,,,,
6ae0466a-8f47-4eed-9653-1c5289b01bbc,2020-03-09 22:35:59.513 UTC,2020-03-05,442,,e44d0ebd-7085-4e69-bbe3-e1bc5ba3819a,ACCPAYPAYMENT,"",1fd4e941-bd43-4a16-a4ec-caa73366c664,800,2279e376-30cc-40d0-8715-21ae95286fb3,Accounts Payable,CURRLIAB,,59,59,0,,,LIABILITY,,,,,e44d0ebd-7085-4e69-bbe3-e1bc5ba3819a,,,,,,,
5fa8d64e-8a70-4d89-b292-739fbef268df,2020-05-19 21:46:46.350 UTC,2020-05-16,698,,8d9f7fea-abfb-4c6e-b927-fe6e2942dc0c,ACCPAYPAYMENT,"",bdc5b837-71f0-4486-b4a8-05895c886017,800,2279e376-30cc-40d0-8715-21ae95286fb3,Accounts Payable,CURRLIAB,,13.5,13.5,0,,,LIABILITY,,,,,8d9f7fea-abfb-4c6e-b927-fe6e2942dc0c,,,,,,,
5f43459d-57df-48f7-9ef3-8893948eeacf,2019-12-03 20:52:51.180 UTC,2019-11-18,62,,1c86de70-79a0-4c67-a8be-445018996b99,ACCPAYPAYMENT,"",ea44991c-2867-4856-9a82-1228133a5aa1,800,2279e376-30cc-40d0-8715-21ae95286fb3,Accounts Payable,CURRLIAB,,110.54,110.54,0,,,LIABILITY,,,,,1c86de70-79a0-4c67-a8be-445018996b99,,,,,,,
e1988fbc-a791-4e12-a014-dbd5a9e0fcfc,2021-01-17 20:33:48.983 UTC,2020-01-20,1457,,f64eada9-576a-4dd7-9697-8f6009dcae77,ACCPAYPAYMENT,"",617ceba1-814f-4016-8e42-0d90fe264bd5,800,2279e376-30cc-40d0-8715-21ae95286fb3,Accounts Payable,CURRLIAB,,925.47,925.47,0,,,LIABILITY,,,,,f64eada9-576a-4dd7-9697-8f6009dcae77,,,,,,,
5f1edcf7-f820-43db-9376-457d2363f33f,2020-01-10 19:08:03.240 UTC,2020-01-02,192,,4ce9f03e-8da2-4921-b2fe-9fff1fd80490,ACCPAYPAYMENT,"",37355010-d75d-4ed0-b2dd-9ff8e51cfa1e,800,2279e376-30cc-40d0-8715-21ae95286fb3,Accounts Payable,CURRLIAB,,7.13,7.13,0,,,LIABILITY,,,,,4ce9f03e-8da2-4921-b2fe-9fff1fd80490,,,,,,,
5f1b39f1-2a92-4edc-b32e-e40bdc8f4995,2021-02-28 19:03:54.190 UTC,2021-02-19,1604,,00ece919-77eb-4f99-9f1c-7ff5199094c0,ACCPAYPAYMENT,"",8580e980-bfa7-4ffc-8f4c-1824ee5a9d7a,800,2279e376-30cc-40d0-8715-21ae95286fb3,Accounts Payable,CURRLIAB,,9.96,9.96,0,,,LIABILITY,,,,,00ece919-77eb-4f99-9f1c-7ff5199094c0,,,,,,,
6b96bc41-5730-423a-bad1-91f58ac02410,2020-04-16 18:50:55.180 UTC,2020-04-11,608,,633fb3a3-0e7c-46a0-90f1-91368506ba18,ACCPAYPAYMENT,"",779b30f9-3a21-45fa-9583-a78f9908e409,800,2279e376-30cc-40d0-8715-21ae95286fb3,Accounts Payable,CURRLIAB,,40.17,40.17,0,,,LIABILITY,,,,,633fb3a3-0e7c-46a0-90f1-91368506ba18,,,,,,,
5efb3c00-2780-4802-a2af-6dec54524eec,2020-03-09 20:48:46.660 UTC,2020-03-05,418,,2ee2c0f5-97ab-4d1f-9561-80946af5c870,ACCPAYPAYMENT,"",0f442fb9-8193-4d49-9497-fb9318723cb8,800,2279e376-30cc-40d0-8715-21ae95286fb3,Accounts Payable,CURRLIAB,,50.9,50.9,0,,,LIABILITY,,,,,2ee2c0f5-97ab-4d1f-9561-80946af5c870,,,,,,,
5eae8581-641a-4b6f-97a3-62321c61d6a1,2020-07-29 12:39:49.667 UTC,2020-07-25,888,,840dc297-27a9-466d-a259-20c5a2e62e8c,ACCPAYPAYMENT,"",bf54f8eb-1bc4-454f-a4ad-9ebdd370a602,800,2279e376-30cc-40d0-8715-21ae95286fb3,Accounts Payable,CURRLIAB,,13.41,13.41,0,,,LIABILITY,,,,,840dc297-27a9-466d-a259-20c5a2e62e8c,,,,,,,
6c7c5d55-bdeb-45c7-a8fc-97aefcdcff78,2020-03-26 14:59:38.753 UTC,2020-03-19,525,,cef9db44-dcd2-46fe-a880-9bba6e9f902c,ACCPAYPAYMENT,"",0b73befc-79ba-4a9f-bcfb-429a7d271aa6,800,2279e376-30cc-40d0-8715-21ae95286fb3,Accounts Payable,CURRLIAB,,73.23,73.23,0,,,LIABILITY,,,,,cef9db44-dcd2-46fe-a880-9bba6e9f902c,,,,,,,
5e586dec-111d-42c7-8a37-353d60d03aa4,2021-01-31 20:05:57.070 UTC,2021-01-25,1543,,65588997-5b64-43f8-9d48-fe7e5ecdaf39,ACCPAYPAYMENT,"",87489452-e815-416a-b60d-79192c7bf6fd,800,2279e376-30cc-40d0-8715-21ae95286fb3,Accounts Payable,CURRLIAB,,12.75,12.75,0,,,LIABILITY,,,,,65588997-5b64-43f8-9d48-fe7e5ecdaf39,,,,,,,
e202eed3-a70a-468f-8b7e-1a3f13c90df1,2021-02-28 19:04:58.390 UTC,2021-02-25,1609,,0477cc54-8bbc-403c-9e25-bab41ecf842e,ACCPAYPAYMENT,"",6a59c63a-8cde-499e-826d-17e2947bfe53,800,2279e376-30cc-40d0-8715-21ae95286fb3,Accounts Payable,CURRLIAB,,12.6,12.6,0,,,LIABILITY,,,,,0477cc54-8bbc-403c-9e25-bab41ecf842e,,,,,,,
5cf90703-7c95-4f68-93a0-d6da25fedc4d,2020-12-07 14:44:06.043 UTC,2020-12-07,1289,,ccaa187b-d611-4d81-bb56-80bf0cc00833,ACCPAYPAYMENT,"",3588a9bc-3ce2-4893-ad26-06c88d8aa8a8,800,2279e376-30cc-40d0-8715-21ae95286fb3,Accounts Payable,CURRLIAB,,26.36,26.36,0,,,LIABILITY,,,,,ccaa187b-d611-4d81-bb56-80bf0cc00833,,,,,,,
dfae0f3d-9ba6-4462-83e1-c2fc16added1,2020-10-28 11:16:18.297 UTC,2020-10-21,1123,,b8619468-e005-42e6-8ea4-3b7c81b71820,ACCPAYPAYMENT,"",d158c5b7-9a43-427e-a570-dfebf0e8b32f,800,2279e376-30cc-40d0-8715-21ae95286fb3,Accounts Payable,CURRLIAB,,51.65,51.65,0,,,LIABILITY,,,,,b8619468-e005-42e6-8ea4-3b7c81b71820,,,,,,,
5cf46cb1-a9e9-46c1-93aa-098e45fa00cf,2020-05-19 21:46:53.240 UTC,2020-05-12,700,,033a1cb4-3f00-467b-a1d6-d5183a073018,ACCPAYPAYMENT,"",da65cabf-f926-4276-a423-3b7de60a904d,800,2279e376-30cc-40d0-8715-21ae95286fb3,Accounts Payable,CURRLIAB,,40.47,40.47,0,,,LIABILITY,,,,,033a1cb4-3f00-467b-a1d6-d5183a073018,,,,,,,
6d6d7871-6699-440a-aae5-420eca075823,2020-03-20 17:19:21.913 UTC,2020-03-16,505,,a05f8346-ed35-4241-9840-72fb0eafe74f,ACCPAYPAYMENT,"",38587609-419a-4edb-889d-3223b482c280,800,2279e376-30cc-40d0-8715-21ae95286fb3,Accounts Payable,CURRLIAB,,-3000,-3000,0,,,LIABILITY,,,,,a05f8346-ed35-4241-9840-72fb0eafe74f,,,,,,,
df95232b-a635-41fc-9f27-1ce0fd6ebcf1,2020-01-28 21:45:30.257 UTC,2020-01-20,257,,8e037a45-9161-46cf-88ed-8ea4ba66097a,ACCPAYPAYMENT,"",6d7e200e-2a8f-48b3-b815-2009bff92064,800,2279e376-30cc-40d0-8715-21ae95286fb3,Accounts Payable,CURRLIAB,,89.27,89.27,0,,,LIABILITY,,,,,8e037a45-9161-46cf-88ed-8ea4ba66097a,,,,,,,
5c07bdc5-c156-4e6f-be36-5ce27458ebb3,2021-01-17 20:29:43.100 UTC,2020-09-30,1429,,6af66ce4-215a-44ee-aa89-954e31383813,ACCPAYPAYMENT,"",451d3e7a-159b-47ac-b3b7-a0b10f0f3ca0,800,2279e376-30cc-40d0-8715-21ae95286fb3,Accounts Payable,CURRLIAB,,87.06,87.06,0,,,LIABILITY,,,,,6af66ce4-215a-44ee-aa89-954e31383813,,,,,,,
5bee95f4-9a19-4f41-9c2d-7bcea3f369aa,2021-02-28 19:02:48.930 UTC,2021-02-01,1602,,d762825f-52cf-4388-becf-54ed6cef7071,ACCPAYPAYMENT,"",0ed95108-c3ad-4b5b-9545-c6c9831b5e53,800,2279e376-30cc-40d0-8715-21ae95286fb3,Accounts Payable,CURRLIAB,,8.07,8.07,0,,,LIABILITY,,,,,d762825f-52cf-4388-becf-54ed6cef7071,,,,,,,
