person_id,tnc_use_juno,weight,student,tnc_mode,school_mode_own,school_cms_zone,missing_work_location,license,disability_seeing,work_scooter_park,tnc_use_uber,harassment,disability_mobility,tnc_mode_ferry,school_vehicle_pass_period,drive_cbd_freq,telework_freq,bike_share_user,work_mode_taxi,employment,school_mode_scooter,bike_purpose_errands,harassment_alone,work_mode_own,harassment_route,race_native_hawaiian,bike_share_lime,harassment_attention,bike_purpose_other,school_type,no_bike_nyc_bike_lanes,bike_purpose_commute,num_transit_trips,disability_dressing,survey_mode,english_proficiency,school_mode_taxi,num_days_complete,school_park_location,packages_distance,car_share_enterprise,age,work_mode_scooter,no_bike_nyc_modes,tnc_mode_bike,no_bike_nyc_other,no_bike_share_uncomfortable,race_american_indian,school_mode_rail,work_park_pay,jobs_count,harassment_trip,work_bike_park,race_other,work_park_amount_week,vehicle,num_complete_weekdays,no_bike_share_neighborhood,industry
1971598904,995,0.0,1,995,995,,0,995,995,995,995,995,995,995,995,995,995,995,995,1,995,995,995,995,995,995,995,995,995,-9998,995,995,,995,1,995,995,,995,995,995,4,995,995,995,995,995,995,995,995,995,995,995,995,,995,,995,995
1950358201,1,223.60646,0,105,995,,0,1,0,995,1,1,0,995,995,995,995,0,995,6,995,995,0,995,1,0,0,1,995,995,0,995,0.0,0,1,1,995,7.0,995,995,0,6,995,0,995,1,0,0,995,995,995,1,995,1,,995,5.0,0,995
1992771202,995,0.0,0,995,995,,0,995,995,995,995,995,995,995,995,995,995,995,995,7,995,995,995,995,995,995,995,995,995,995,995,995,,995,1,995,995,,995,995,995,7,995,995,995,995,995,995,995,995,995,995,995,995,,995,,995,995
19243495603,995,0.0,1,995,995,,0,995,995,995,995,995,995,995,995,995,995,995,995,6,995,995,995,995,995,995,995,995,995,-9998,995,995,,995,1,995,995,,995,995,995,4,995,995,995,995,995,995,995,995,995,995,995,995,,995,,995,995
1969257303,995,0.0,0,995,995,,0,995,995,995,995,995,995,995,995,995,995,995,995,1,995,995,995,995,995,995,995,995,995,995,995,995,,995,1,995,995,,995,995,995,5,995,995,995,995,995,995,995,995,995,995,995,995,,995,,995,995
1964486103,995,0.0,0,995,995,,0,995,995,995,995,995,995,995,995,995,995,995,995,2,995,995,995,995,995,995,995,995,995,995,995,995,,995,1,995,995,,995,995,995,8,995,995,995,995,995,995,995,995,995,995,995,995,,995,,995,995
19555333401,0,181.4437,0,995,995,,0,1,0,995,0,4,0,995,995,7,995,0,995,3,995,995,995,995,995,0,0,995,995,995,0,995,5.0,0,1,1,995,7.0,995,995,0,9,995,1,995,0,1,0,995,995,1,995,995,0,,1,5.0,0,15
1959099202,995,0.0,0,995,995,,0,995,995,995,995,995,995,995,995,995,995,995,995,1,995,995,995,995,995,995,995,995,995,995,995,995,,995,1,995,995,,995,995,995,8,995,995,995,995,995,995,995,995,995,995,995,995,,995,,995,995
1997596101,0,225.0689,0,106,995,,0,1,0,995,1,4,0,995,995,995,8,0,995,1,995,995,995,995,995,0,0,995,995,995,1,995,7.0,0,1,1,995,7.0,995,995,0,7,995,0,995,0,1,0,995,995,1,995,995,0,,995,5.0,0,7
1904432402,995,0.0,0,995,995,,0,995,995,995,995,995,995,995,995,995,995,995,995,1,995,995,995,995,995,995,995,995,995,995,995,995,,995,1,995,995,,995,995,995,8,995,995,995,995,995,995,995,995,995,995,995,995,,995,,995,995
1939765805,995,0.0,1,995,995,,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,1,995,995,,995,1,995,995,,995,995,995,1,995,995,995,995,995,995,995,995,995,995,995,995,,995,,995,995
1905324001,-9998,135.42729,0,995,995,,0,-9998,0,995,-9998,-9998,0,995,995,-9998,995,-9998,995,6,995,-9998,-9998,995,-9998,0,-9998,-9998,-9998,995,995,-9998,0.0,0,1,-9998,995,1.0,995,995,-9998,7,995,995,995,995,-9998,0,995,995,995,-9998,995,0,,995,0.0,-9998,995
1959905101,0,223.07397,0,105,995,,0,1,0,995,1,4,0,995,995,995,8,0,995,1,995,995,995,995,995,999,0,995,995,995,0,995,23.0,0,1,1,995,6.0,995,995,0,5,995,0,995,1,0,999,995,995,1,995,995,999,,995,4.0,0,10
